Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_hybrid
Jinko Solar Co Ltd: JKMS260M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS265M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS270M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS275M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS275M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS280M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS280M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS285M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS285M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS290M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS290M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS295M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS295M-60B-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS300M-60-EP [240V],240,0.986078,230,236.019,32,-2.20E-05,-0.000229328,-0.0311339,-0.21359,0.03,37,7.37558,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS300M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS300M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS300M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS300M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS305M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS305M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS305M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS305M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS305M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS305M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS305M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS305M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS310M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS310M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS310M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS310M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS310M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS310M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS310M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS310M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS315M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS315M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS315M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS315M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS315M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS315M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS315M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS315M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS320M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS320M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS320M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS320M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS320M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS320M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS320M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS320M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS325M-60BL-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS325M-60BL-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS325M-60BL-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS325M-60BL-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS325M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS325M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS325M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS325M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
Jinko Solar Co Ltd: JKMS330M-60L-EP [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS330M-60L-EP [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,02/11/2020,N
Jinko Solar Co Ltd: JKMS330M-60L-EP-Q [208V],208,1.79403,240,247.341,32,-8.96E-05,-6.13E-05,0.0321343,-0.00526442,0.025,37,7.72941,27,37,n/a,N
Jinko Solar Co Ltd: JKMS330M-60L-EP-Q [240V],240,1.84053,240,246.65,32,-6.82E-05,-0.000387713,0.0319504,-0.0336968,0.025,37,7.70781,27,37,n/a,N
KACO new energy GmbH: KACO blueplanet 110 TL3 M1 WM OD IIK0 [480V],480,88.7014,109765,111509,854,-8.15E-08,9.79E-06,0.00251055,0.000239877,5,1300,130.573,705,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 110 TL3 M1 WM OD IIKX [480V],480,88.7014,109765,111509,854,-8.15E-08,9.79E-06,0.00251055,0.000239877,5,1300,130.573,705,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 125 TL3 M1 WM OD IIP0 [600V],600,107.102,138663,140510,981,-5.12E-08,9.70E-06,0.00252363,0.000435939,5.57,1300,143.232,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 125 TL3 M1 WM OD IIPX [600V],600,107.102,138663,140510,981,-5.12E-08,9.70E-06,0.00252363,0.000435939,5.57,1300,143.232,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 137 TL3 M1 WM OD IIP0 [600V],600,107.102,138663,140510,981,-5.12E-08,9.70E-06,0.00252363,0.000435939,5.57,1300,143.232,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 137 TL3 M1 WM OD IIPX [600V],600,107.102,138663,140510,981,-5.12E-08,9.70E-06,0.00252363,0.000435939,5.57,1300,143.232,875,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 150 TL3 M1 WM OD IIQ0 [660V],660,118.547,151228,153101,1045,-4.22E-08,9.36E-06,0.00263679,0.000550822,5.25,1300,146.508,960,1300,n/a,N
KACO new energy GmbH: KACO blueplanet 150 TL3 M1 WM OD IIQX [660V],660,118.547,151228,153101,1045,-4.22E-08,9.36E-06,0.00263679,0.000550822,5.25,1300,146.508,960,1300,n/a,N
LG Electronics Inc : A005KEEN261 [208V],208,20.2513,5000,5122.61,400,-3.31E-06,1.85E-05,0.00309169,-0.000388877,1.85,450,12.8065,350,450,05/11/2020,N
LG Electronics Inc : A005KEEN261 [240V],240,22.3745,5000,5099.83,400,-3.00E-06,-8.76E-06,0.00205564,-0.00246704,2.05,450,12.7496,350,450,05/11/2020,N
LG Electronics Inc : D007KEEN261 [208V],208,29.7963,6656,6853.49,380,-2.88E-06,-1.28E-05,-0.000878464,0.000458779,1.15,450,18.0355,270,450,05/11/2020,Y
LG Electronics Inc : D007KEEN261 [240V],240,29.0144,7680,7888.01,380,-2.28E-06,-1.78E-05,-0.00171207,-0.000313839,1.19,450,20.7579,270,450,05/11/2020,Y
LG Electronics Inc : LG340M1K-L5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG340M1K-L5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG345M1K-L5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG345M1K-L5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG350M1K-L5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG350M1K-L5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG355A1C-A5 [208V],208,3.29908,320,334.905,35,-0.000113446,-0.000428156,-0.00708717,-0.0460783,0.85,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG355A1C-A5 [240V],240,2.38896,320,330.533,35,-6.48E-05,1.92E-05,-0.00396893,-0.0286565,0.16,42,9.44379,32,42,n/a,N
LG Electronics Inc : LG355M1C-N5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG355M1C-N5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG355M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG355M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG360A1C-A5 [208V],208,3.29908,320,334.905,35,-0.000113446,-0.000428156,-0.00708717,-0.0460783,0.85,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG360A1C-A5 [240V],240,2.38896,320,330.533,35,-6.48E-05,1.92E-05,-0.00396893,-0.0286565,0.16,42,9.44379,32,42,n/a,N
LG Electronics Inc : LG360A1K-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG360A1K-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG360M1C-N5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG360M1C-N5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG360M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG360M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG365A1C-A5 [208V],208,3.29908,320,334.905,35,-0.000113446,-0.000428156,-0.00708717,-0.0460783,0.85,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG365A1C-A5 [240V],240,2.38896,320,330.533,35,-6.48E-05,1.92E-05,-0.00396893,-0.0286565,0.16,42,9.44379,32,42,n/a,N
LG Electronics Inc : LG365A1C-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,05/01/2020,N
LG Electronics Inc : LG365A1C-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,05/01/2020,N
LG Electronics Inc : LG365A1K-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG365A1K-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG365M1C-N5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG365M1C-N5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG365M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG365M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG370A1C-A5 [208V],208,3.29908,320,334.905,35,-0.000113446,-0.000428156,-0.00708717,-0.0460783,0.85,42,9.5687,32,42,n/a,N
LG Electronics Inc : LG370A1C-A5 [240V],240,2.38896,320,330.533,35,-6.48E-05,1.92E-05,-0.00396893,-0.0286565,0.16,42,9.44379,32,42,n/a,N
LG Electronics Inc : LG370A1C-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,05/01/2020,N
LG Electronics Inc : LG370A1C-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,05/01/2020,N
LG Electronics Inc : LG370M1C-N5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG370M1C-N5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG370M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG370M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG375A1C-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,05/01/2020,N
LG Electronics Inc : LG375A1C-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,05/01/2020,N
LG Electronics Inc : LG375M1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG375M1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG375M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG375M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG380A1C-V5 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,05/01/2020,N
LG Electronics Inc : LG380A1C-V5 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,05/01/2020,N
LG Electronics Inc : LG380M1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG380M1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG380M1K-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG380M1K-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG385M1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG385M1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG395A1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG395A1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG400A1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG400A1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LG405A1C-A6 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,n/a,N
LG Electronics Inc : LG405A1C-A6 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,n/a,N
LG Electronics Inc : LM320UE-A2 [208V],208,2.28264,322,335.406,35,-9.06E-05,-0.000227836,-0.00852515,-0.0461902,0.11,42,9.58302,32,42,05/01/2020,N
LG Electronics Inc : LM320UE-A2 [240V],240,2.26825,321,331.536,35,-6.16E-05,2.14E-05,-0.00591878,-0.036256,0.15,42,9.47245,32,42,05/01/2020,N
LG Electronics Inc : P250KH53231 [480V],480,807.91,250425,258041,881,-1.80E-08,1.94E-05,0.00117843,0.00119695,4.21,1000,292.895,750,1000,n/a,N
LS Energy Solutions LLC: PBE-5140-R61-1A0-1000 [480V],480,350.19,140485,143375,935,-5.83E-08,1.68E-05,0.00186472,0.00109507,1.5,1150,153.342,720,1150,08/02/2021,N
LS Energy Solutions LLC: PBE-6140-R61-1A0-1000 [600V],600,350.048,139449,141900,1125,-4.75E-08,1.18E-05,0.00094976,-3.78E-05,1.58,1350,126.133,900,1350,08/02/2021,N
LeadSolar Energy Co Ltd: LS600 [240V],240,1.95665,500,524.882,36,-3.05E-05,-0.000355022,0.0366465,-0.0253102,0.09,45,14.5801,27,45,05/01/2019,N
LeadSolar Energy Co Ltd: LS600X [240V],240,8.2302,708,733.855,57,-2.34E-05,-5.25E-05,0.0127127,-0.00168024,0.16,64,12.8746,50,64,10/15/2018,N
LeadSolar Energy Co Ltd: LS700S [208V],208,4.99395,606,634.707,54,-2.84E-05,-0.000650355,0.0445049,-0.0128513,0.21,56,11.7538,52,56,n/a,N
NeoVolta Inc : NV7600 [208V],208,69.2487,7447.3,7678.92,370,-2.32E-06,-7.36E-06,-0.00100081,-0.00253431,13.4,425,20.7538,240,425,08/11/2021,Y
NeoVolta Inc : NV7600 [240V],240,74.7491,7657,7885.28,370,-2.61E-06,1.42E-06,0.00134226,0.00420471,13.4,425,21.3116,240,425,08/11/2021,Y
Northern Electric & Power Co Ltd: BDM-800-208A [208V],208,4.25828,707,733.937,35,-3.12E-05,-2.17E-06,0.00594045,0.00394605,0.1,55,20.9696,22,55,n/a,N
Northern Electric & Power Co Ltd: BDM-800-240A [240V],240,4.17119,772,801.73,35,-3.04E-05,-8.89E-05,-0.00391842,-0.0134169,0.1,55,22.9066,22,55,n/a,N
ONE SUN MEXICO S A DE C V : 1S480-10k [480V],480,63.8968,9975,10171.9,750,-1.23E-06,-1.83E-05,0.000593869,-0.000584563,8.3,850,13.5625,450,850,n/a,N
OutBack Power Technologies - Inc : FXR3048A [120V],120,61.762,2560,2809.78,52,-1.95E-05,0.000461825,0.0178642,-0.0207189,0.768,60,54.0342,40,60,10/15/2018,N
OutBack Power Technologies - Inc : GS4048A [240V],240,63.1602,3600,3846.93,48,-9.46E-06,0.0018166,0.000159818,-0.0295234,0.1,56,80.1444,44,56,12/01/2020,N
OutBack Power Technologies - Inc : GS8048A [240V],240,57.4763,7200,8840.85,48,-2.10E-05,-0.00181655,0.0240829,-0.016929,0.1,56,184.184,44,56,12/01/2020,N
